order_id,signal_date,execution_date,symbol,side,target_value_gap,requested_quantity,approved_quantity,passed,reason_code,message,base_trade_price,price_limit_down,price_limit_up,price_limit_source,price_limit_fallback_reason
9472ebd6d72f4a7dff1180cbbe36a2c2,2024-04-15,2024-04-16,SH.588000,BUY,6668.43900,8600,8600,True,APPROVED,approved,0.76800000,0.62800000,0.94200000,TUSHARE_EXPLICIT,
253104fd6e39f8b6a8b18c3539dbff65,2024-04-16,2024-04-17,SH.518880,SELL,-452716.900,82900,82900,True,APPROVED,approved,5.46100000,4.90700000,5.99700000,TUSHARE_EXPLICIT,
7f31cf010d5c3c63fc16a738e5e5d0fd,2024-04-16,2024-04-17,SH.588000,SELL,-5081.1114376879558494053897,6400,6400,True,APPROVED,approved,0.78500000,0.61400000,0.92200000,TUSHARE_EXPLICIT,
2af880b397991673701e83c14fc20c2b,2024-04-16,2024-04-17,SH.510300,BUY,456444.8394376879558494053897,128400,128400,True,APPROVED,approved,3.55300000,3.15600000,3.85800000,TUSHARE_EXPLICIT,
f5bebf59244689cd6de902190c0cdb96,2024-04-17,2024-04-18,SH.510300,SELL,-456975.600,128400,128400,True,APPROVED,approved,3.55900000,3.19800000,3.90800000,TUSHARE_EXPLICIT,
67e56d4723928eeefebb8ad8a448557e,2024-04-17,2024-04-18,SH.518880,BUY,455393.0549221637602733558060,83600,83600,True,APPROVED,approved,5.44500000,4.91500000,6.00700000,TUSHARE_EXPLICIT,
e96b02fe6afd5a1a58c7d2b40b196ac4,2024-04-17,2024-04-18,SH.588000,BUY,1210.0519778362397266441940,1500,1500,True,APPROVED,approved,0.78100000,0.62800000,0.94200000,TUSHARE_EXPLICIT,
3b8c72935847e8a49c096b0c1a0318b3,2024-04-18,2024-04-19,SH.518880,SELL,-5557.0506012738098553625171,1000,1000,True,APPROVED,approved,5.47100000,4.90100000,5.99000000,TUSHARE_EXPLICIT,
69efab068e17d16b44c2e68f71ca74b5,2024-04-18,2024-04-19,SH.588000,BUY,5793.2807012738098553625171,7500,7500,True,APPROVED,approved,0.76500000,0.62500000,0.93700000,TUSHARE_EXPLICIT,
67576c4751bcb3f9bc1e6f4b34c36540,2024-04-19,2024-04-22,SH.588000,SELL,-4255.6546422446970691668530,5500,5500,True,APPROVED,approved,0.76600000,0.61200000,0.91800000,TUSHARE_EXPLICIT,
5a8e4a99d3d7a8a4472f070e50d320bf,2024-04-19,2024-04-22,SH.518880,BUY,5031.6947422446970691668530,900,900,True,APPROVED,approved,5.36400000,4.92400000,6.01800000,TUSHARE_EXPLICIT,
1c5f784902a203bf8841a6f64a16ce22,2024-04-22,2024-04-23,SH.588000,SELL,-4042.0656739058674627379168,5200,5200,True,APPROVED,approved,0.76300000,0.61300000,0.91900000,TUSHARE_EXPLICIT,
18fe9a5e27e4f05a0c28f5f98ef5a0a1,2024-04-22,2024-04-23,SH.518880,BUY,5464.8557739058674627379168,1000,1000,True,APPROVED,approved,5.23200000,4.82800000,5.90000000,TUSHARE_EXPLICIT,
3664e9f85839d851b2b9ec13f681cd9e,2024-04-23,2024-04-24,SH.588000,SELL,-1180.4528493137664027982387,1500,1500,True,APPROVED,approved,0.77300000,0.61000000,0.91600000,TUSHARE_EXPLICIT,
e3ab8409fae9fd40584f35a4f0c2e802,2024-04-24,2024-04-25,SH.518880,SELL,-1046.51995,100,100,True,APPROVED,approved,5.28800000,4.75800000,5.81600000,TUSHARE_EXPLICIT,
c50acfe616645428f8523a32f7101edc,2024-04-24,2024-04-25,SH.588000,BUY,1578.28005,2000,2000,True,APPROVED,approved,0.76800000,0.61800000,0.92800000,TUSHARE_EXPLICIT,
9913fe805fc78a09c7184e51e20dd8b3,2024-04-25,2024-04-26,SH.588000,SELL,-4471.25495,5600,5600,True,APPROVED,approved,0.78700000,0.61400000,0.92200000,TUSHARE_EXPLICIT,
6649e8afbe02b5557d3b94bf60ea4a99,2024-04-25,2024-04-26,SH.518880,BUY,2535.94505,400,400,True,APPROVED,approved,5.32900000,4.75900000,5.81700000,TUSHARE_EXPLICIT,
b56af442fd8c9b9393d18ba4691a3642,2024-04-26,2024-04-29,SH.588000,SELL,-9310.71495,11400,11400,True,APPROVED,approved,0.81200000,0.63000000,0.94400000,TUSHARE_EXPLICIT,
673b13b4b5dbeaa0e7fa4595691a85cd,2024-04-26,2024-04-29,SH.518880,BUY,8495.68505,1600,1600,True,APPROVED,approved,5.29400000,4.79600000,5.86200000,TUSHARE_EXPLICIT,
57537ed4d0c9134ab4f48905c2554b96,2024-04-29,2024-04-30,SH.518880,SELL,-1634.58495,300,300,True,APPROVED,approved,5.28600000,4.76500000,5.82300000,TUSHARE_EXPLICIT,
9da59cc4f26002b7460a360e1aa19b53,2024-04-29,2024-04-30,SH.588000,BUY,2102.21505,2600,2600,True,APPROVED,approved,0.80400000,0.65000000,0.97400000,TUSHARE_EXPLICIT,
9dfd2439b47f0a65438ec1ff874b43f6,2024-04-30,2024-05-06,SH.588000,SELL,-4035.79995,4900,4900,True,APPROVED,approved,0.81300000,0.64300000,0.96500000,TUSHARE_EXPLICIT,
c73c1a2841c0651a656526fa43ccc003,2024-04-30,2024-05-06,SH.518880,BUY,3752.80005,700,700,True,APPROVED,approved,5.25400000,4.75700000,5.81500000,TUSHARE_EXPLICIT,
f2601bfe24887dbfbe2c78b465c3faf3,2024-05-06,2024-05-07,SH.518880,SELL,-2368.47495,400,400,True,APPROVED,approved,5.26800000,4.72900000,5.77900000,TUSHARE_EXPLICIT,
15a1b226807ff3be7135f71e06e426bf,2024-05-06,2024-05-07,SH.588000,BUY,2647.32505,3200,3200,True,APPROVED,approved,0.80600000,0.65000000,0.97600000,TUSHARE_EXPLICIT,
abb45a88d8b1e65f9a903a27fe84965d,2024-05-07,2024-05-08,SH.518880,SELL,-2220.52995,400,400,True,APPROVED,approved,5.26100000,4.74100000,5.79500000,TUSHARE_EXPLICIT,
f3f384ae99f51d7ab1932d4441b8e5a1,2024-05-07,2024-05-08,SH.588000,BUY,2582.77005,3200,3200,True,APPROVED,approved,0.79700000,0.64500000,0.96700000,TUSHARE_EXPLICIT,
c742b8db29b56f8d95e624b65b39a179,2024-05-08,2024-05-09,SH.588000,SELL,-6018.05995,7300,7300,True,APPROVED,approved,0.81500000,0.63800000,0.95600000,TUSHARE_EXPLICIT,
94f2eb31019ba66eead282a99f1213a9,2024-05-08,2024-05-09,SH.518880,BUY,4994.44005,900,900,True,APPROVED,approved,5.25000000,4.73500000,5.78700000,TUSHARE_EXPLICIT,
4de9ce272228e5ca99bf06eb2ea59e97,2024-05-09,2024-05-10,SH.518880,SELL,-8200.15495,1500,1500,True,APPROVED,approved,5.36900000,4.72500000,5.77500000,TUSHARE_EXPLICIT,
06fc2e594db37d4dfc392d235781fc77,2024-05-09,2024-05-10,SH.588000,BUY,7965.14505,9900,9900,True,APPROVED,approved,0.80400000,0.65200000,0.97800000,TUSHARE_EXPLICIT,
8e73bda84cec944e7a83b1b5dfa1bed4,2024-05-10,2024-05-13,SH.588000,BUY,646.13505,800,800,True,APPROVED,approved,0.79800000,0.64300000,0.96500000,TUSHARE_EXPLICIT,
19886af5ae73053787a7f0334f9f2de7,2024-05-13,2024-05-14,SH.588000,BUY,325.67505,400,400,True,APPROVED,approved,0.79600000,0.63800000,0.95800000,TUSHARE_EXPLICIT,
ce9624bb2e622f96543f1b87c6bad2d8,2024-05-14,2024-05-15,SH.518880,SELL,-5347.74495,900,900,True,APPROVED,approved,5.37000000,4.79600000,5.86200000,TUSHARE_EXPLICIT,
65166898ff99ceb79667150a81674264,2024-05-14,2024-05-15,SH.588000,BUY,5351.05505,6800,6800,True,APPROVED,approved,0.78400000,0.63700000,0.95500000,TUSHARE_EXPLICIT,
ec7b5559c63ad1b2a73ef880e0396506,2024-05-15,2024-05-16,SH.518880,SELL,-3488.27995,600,600,True,APPROVED,approved,5.41700000,4.83300000,5.90700000,TUSHARE_EXPLICIT,
9501a66a3b00ab6dd7e02864c8c4cf0d,2024-05-15,2024-05-16,SH.588000,BUY,2752.12005,3500,3500,True,APPROVED,approved,0.78100000,0.62700000,0.94100000,TUSHARE_EXPLICIT,
c9eb62304ce1debf52db5a61e0cceac0,2024-05-16,2024-05-17,SH.588000,SELL,-2904.93995,3600,3600,True,APPROVED,approved,0.79000000,0.62500000,0.93700000,TUSHARE_EXPLICIT,
f31f30209bcbf68c56ad73be37899b82,2024-05-16,2024-05-17,SH.518880,BUY,2156.66005,300,300,True,APPROVED,approved,5.41600000,4.87500000,5.95900000,TUSHARE_EXPLICIT,
1e86c50c28ddef7bb170c756cfb5a687,2024-05-17,2024-05-20,SH.518880,SELL,-5940.30495,1000,1000,True,APPROVED,approved,5.55000000,4.87400000,5.95800000,TUSHARE_EXPLICIT,
cc08874b7f60054a5943f5926bdd215b,2024-05-17,2024-05-20,SH.588000,BUY,5327.69505,6700,6700,True,APPROVED,approved,0.78900000,0.63200000,0.94800000,TUSHARE_EXPLICIT,
cbade4a5aaf15ab8148251255aff1ac6,2024-05-20,2024-05-21,SH.588000,SELL,-621.31995,700,700,True,APPROVED,approved,0.78300000,0.63100000,0.94700000,TUSHARE_EXPLICIT,
f21aac995398015df685faafea60d8b0,2024-05-20,2024-05-21,SH.518880,BUY,1179.58005,200,200,True,APPROVED,approved,5.48100000,4.99500000,6.10500000,TUSHARE_EXPLICIT,
cf3dcd8cc357a2072b3c786b160474c9,2024-05-21,2024-05-22,SH.588000,SELL,-1592.67495,2000,2000,True,APPROVED,approved,0.78900000,0.62600000,0.94000000,TUSHARE_EXPLICIT,
e6cb6afd04914a49cbdd84c087106f66,2024-05-21,2024-05-22,SH.518880,BUY,1150.52505,200,200,True,APPROVED,approved,5.49200000,4.93300000,6.02900000,TUSHARE_EXPLICIT,
70008dc6887af3333ad7fb4b1ce8838e,2024-05-22,2024-05-23,SH.588000,SELL,-919.26495,1100,1100,True,APPROVED,approved,0.77700000,0.63100000,0.94700000,TUSHARE_EXPLICIT,
592c45e12541c1bda9f4e9ff658d231e,2024-05-22,2024-05-23,SH.518880,BUY,2697.13505,500,500,True,APPROVED,approved,5.36600000,4.94300000,6.04100000,TUSHARE_EXPLICIT,
f1973f2b10ad9daa4e6b216d2008e8c2,2024-05-23,2024-05-24,SH.518880,SELL,-2000.02995,300,300,True,APPROVED,approved,5.31900000,4.82900000,5.90300000,TUSHARE_EXPLICIT,
1598f295dea9754d5d9fe6a755f08577,2024-05-23,2024-05-24,SH.588000,BUY,3262.97005,4200,4200,True,APPROVED,approved,0.76100000,0.62200000,0.93200000,TUSHARE_EXPLICIT,
d6d816f69c51703ccce0aee06ba34ec2,2024-05-24,2024-05-27,SH.588000,SELL,-2763.38995,3500,3500,True,APPROVED,approved,0.77200000,0.60900000,0.91300000,TUSHARE_EXPLICIT,
02906ec20970e07c07bcc610a59cf4b9,2024-05-24,2024-05-27,SH.518880,BUY,1609.41005,300,300,True,APPROVED,approved,5.33800000,4.78700000,5.85100000,TUSHARE_EXPLICIT,
d99a69b035f8f2464d7c6beeeec2256c,2024-05-27,2024-05-28,SH.518880,SELL,-598.60995,100,100,True,APPROVED,approved,5.33400000,4.80400000,5.87200000,TUSHARE_EXPLICIT,
04345886fd77d98cbda1401dd2654cdb,2024-05-27,2024-05-28,SH.588000,BUY,740.39005,900,900,True,APPROVED,approved,0.76900000,0.61800000,0.92600000,TUSHARE_EXPLICIT,
09c33f4d00ce64adb9096400dbe47deb,2024-05-28,2024-05-29,SH.518880,SELL,-1733.44995,300,300,True,APPROVED,approved,5.37000000,4.80100000,5.86700000,TUSHARE_EXPLICIT,
fb945e50fe7febdd6e55e149f5f31a15,2024-05-28,2024-05-29,SH.588000,BUY,1404.05005,1800,1800,True,APPROVED,approved,0.76900000,0.61500000,0.92300000,TUSHARE_EXPLICIT,
97310c6524c67fcee02972640ccebfce,2024-05-29,2024-05-30,SH.588000,SELL,-4553.02995,5800,5800,True,APPROVED,approved,0.77700000,0.61500000,0.92300000,TUSHARE_EXPLICIT,
ea85008f592973cf05ba91f4d9d12b3c,2024-05-29,2024-05-30,SH.518880,BUY,4415.17005,800,800,True,APPROVED,approved,5.31700000,4.83300000,5.90700000,TUSHARE_EXPLICIT,
2643fe43124010a7c7306d056dac7bc9,2024-05-30,2024-05-31,SH.518880,SELL,-794.64495,100,100,True,APPROVED,approved,5.34300000,4.78500000,5.84900000,TUSHARE_EXPLICIT,
a3b789993dd0e21179208b9e119bc4df,2024-05-30,2024-05-31,SH.588000,BUY,615.85505,700,700,True,APPROVED,approved,0.77800000,0.62200000,0.93200000,TUSHARE_EXPLICIT,
cf89683c2a10875d15915106450a9aab,2024-05-31,2024-06-03,SH.588000,SELL,-3948.67495,5000,5000,True,APPROVED,approved,0.78500000,0.62200000,0.93400000,TUSHARE_EXPLICIT,
939b9ab2ee1412e8a2c1fd4b17658e1a,2024-05-31,2024-06-03,SH.518880,BUY,3740.92505,700,700,True,APPROVED,approved,5.29600000,4.80900000,5.87700000,TUSHARE_EXPLICIT,
63387cf29689845d8295c8963c4641a8,2024-06-03,2024-06-04,SH.518880,SELL,-1280.65995,200,200,True,APPROVED,approved,5.34600000,4.76600000,5.82600000,TUSHARE_EXPLICIT,
9cef94dfc93bf65b4a4ea3fa5d494abb,2024-06-03,2024-06-04,SH.588000,BUY,620.14005,700,700,True,APPROVED,approved,0.78900000,0.62800000,0.94200000,TUSHARE_EXPLICIT,
f3db8245e083f636178564c6bf1c1989,2024-06-04,2024-06-05,SH.588000,SELL,-461.55995,500,500,True,APPROVED,approved,0.78800000,0.63100000,0.94700000,TUSHARE_EXPLICIT,
bb8d4092909fd37cab808a3ae0040683,2024-06-04,2024-06-05,SH.518880,BUY,552.04005,100,100,True,APPROVED,approved,5.32400000,4.81100000,5.88100000,TUSHARE_EXPLICIT,
1938ed5c2c2bad6140ec3d933fdf7584,2024-06-05,2024-06-06,SH.518880,SELL,-5771.03995,1000,1000,True,APPROVED,approved,5.39800000,4.79200000,5.85600000,TUSHARE_EXPLICIT,
97862ae010ffe8e0ab5ce4e875f5a91b,2024-06-05,2024-06-06,SH.588000,BUY,5601.36005,7100,7100,True,APPROVED,approved,0.77900000,0.63000000,0.94600000,TUSHARE_EXPLICIT,
56a997b5fa2b78c99ed9d54ce7d70c00,2024-06-06,2024-06-07,SH.518880,SELL,-1474.98495,200,200,True,APPROVED,approved,5.39900000,4.85800000,5.93800000,TUSHARE_EXPLICIT,
026ad1b8b9294da348aa69fff0fab18b,2024-06-06,2024-06-07,SH.588000,BUY,1378.51505,1700,1700,True,APPROVED,approved,0.77500000,0.62300000,0.93500000,TUSHARE_EXPLICIT,
7c2c45b0d43ae6b79bf9deed4422d66d,2024-06-07,2024-06-11,SH.588000,SELL,-12147.97995,15200,15200,True,APPROVED,approved,0.79400000,0.62000000,0.93000000,TUSHARE_EXPLICIT,
13d95a608c26788eda951e94a6c044b8,2024-06-07,2024-06-11,SH.518880,BUY,12052.22005,2300,2300,True,APPROVED,approved,5.23700000,4.85900000,5.93900000,TUSHARE_EXPLICIT,
6b7581c9ff70265458976f949e4745fd,2024-06-11,2024-06-12,SH.518880,SELL,-1683.57495,300,300,True,APPROVED,approved,5.26700000,4.71300000,5.76100000,TUSHARE_EXPLICIT,
40e22c8fc2af2cf5c23a9df2382d3ceb,2024-06-11,2024-06-12,SH.588000,BUY,1381.12505,1700,1700,True,APPROVED,approved,0.79300000,0.63500000,0.95300000,TUSHARE_EXPLICIT,
1ba68143fbaf67dffcff03c85481a647,2024-06-12,2024-06-13,SH.588000,SELL,-835.42995,1000,1000,True,APPROVED,approved,0.79600000,0.63400000,0.95200000,TUSHARE_EXPLICIT,
6c5d20b7e36ed6481af3d519665ece66,2024-06-12,2024-06-13,SH.518880,BUY,565.57005,100,100,True,APPROVED,approved,5.26900000,4.74000000,5.79400000,TUSHARE_EXPLICIT,
1f30fd60483b949aa58a8408f423b61a,2024-06-13,2024-06-14,SH.518880,SELL,-1340.47995,200,200,True,APPROVED,approved,5.27100000,4.74200000,5.79600000,TUSHARE_EXPLICIT,
8e19d35151678c611f570f38ba751ecf,2024-06-13,2024-06-14,SH.588000,BUY,1596.72005,2000,2000,True,APPROVED,approved,0.79100000,0.63700000,0.95500000,TUSHARE_EXPLICIT,
28a6f844e309ccba15847dee7a5285fa,2024-06-14,2024-06-17,SH.588000,SELL,-624.08495,700,700,True,APPROVED,approved,0.79400000,0.63300000,0.94900000,TUSHARE_EXPLICIT,
3556d379ed0ce2281b4241f47372641e,2024-06-17,2024-06-18,SH.588000,BUY,121.97505,100,100,True,APPROVED,approved,0.79400000,0.63500000,0.95300000,TUSHARE_EXPLICIT,
8eb8d8823bde9531d0200adacf1292c2,2024-06-18,2024-06-19,SH.518880,SELL,-2924.76995,500,500,True,APPROVED,approved,5.30500000,4.75600000,5.81200000,TUSHARE_EXPLICIT,
293240a8b2af9b70899d4525f0910a1e,2024-06-18,2024-06-19,SH.588000,BUY,3045.03005,3800,3800,True,APPROVED,approved,0.78700000,0.63500000,0.95300000,TUSHARE_EXPLICIT,
cc5e1034a21ad9128e02965303c394f1,2024-06-19,2024-06-20,SH.518880,SELL,-1401.69495,200,200,True,APPROVED,approved,5.35100000,4.77500000,5.83600000,TUSHARE_EXPLICIT,
3a815679359f3b975dd6c3baada34b18,2024-06-19,2024-06-20,SH.588000,BUY,548.60505,600,600,True,APPROVED,approved,0.79100000,0.63000000,0.94400000,TUSHARE_EXPLICIT,
a47ff0298b546f8f501bfa5075394679,2024-06-20,2024-06-21,SH.588000,SELL,-238.68495,300,300,True,APPROVED,approved,0.79500000,0.63300000,0.94900000,TUSHARE_EXPLICIT,
17b8c2409b1757fa7fd9e999f8ac528a,2024-06-21,2024-06-24,SH.518880,SELL,-1879.25995,300,300,True,APPROVED,approved,5.29000000,4.83800000,5.91400000,TUSHARE_EXPLICIT,
c3bcfc452c9856e02434215feb65a30b,2024-06-21,2024-06-24,SH.588000,BUY,3339.94005,4300,4300,True,APPROVED,approved,0.77400000,0.63600000,0.95400000,TUSHARE_EXPLICIT,
0c852cbe9bdf501611a36345db1cde01,2024-06-24,2024-06-25,SH.518880,SELL,-6845.59495,1200,1200,True,APPROVED,approved,5.30200000,4.76100000,5.81900000,TUSHARE_EXPLICIT,
1342f9714a78cdced30b365699257387,2024-06-24,2024-06-25,SH.588000,BUY,7780.30505,10300,10300,True,APPROVED,approved,0.75100000,0.61900000,0.92900000,TUSHARE_EXPLICIT,
5f170371f832f4d722d63f91ce572753,2024-06-25,2024-06-26,SH.588000,SELL,-5340.49495,6900,6900,True,APPROVED,approved,0.76400000,0.60100000,0.90100000,TUSHARE_EXPLICIT,
f78af391956648939a12570279576ca4,2024-06-25,2024-06-26,SH.518880,BUY,4374.20505,800,800,True,APPROVED,approved,5.27100000,4.77200000,5.83200000,TUSHARE_EXPLICIT,
2f242f6de7e6f1b4a92ce7e0c02131e8,2024-06-26,2024-06-27,SH.518880,SELL,-2172.66495,400,400,True,APPROVED,approved,5.24200000,4.74400000,5.79800000,TUSHARE_EXPLICIT,
f5369daa2a0aeacb839712508d0f74fb,2024-06-26,2024-06-27,SH.588000,BUY,3302.93505,4400,4400,True,APPROVED,approved,0.75000000,0.61100000,0.91700000,TUSHARE_EXPLICIT,
773bfe8017278c50d0c3a2a878a9dd0e,2024-06-27,2024-06-28,SH.518880,SELL,-3940.03495,700,700,True,APPROVED,approved,5.29700000,4.71800000,5.76600000,TUSHARE_EXPLICIT,
f8c08297afb9c4f042668169bab15a18,2024-06-27,2024-06-28,SH.588000,BUY,3684.76505,4900,4900,True,APPROVED,approved,0.74500000,0.60000000,0.90000000,TUSHARE_EXPLICIT,
ee4f062a30baac8eb0a82afd0688ec52,2024-06-28,2024-07-01,SH.518880,SELL,-863.38495,100,100,True,APPROVED,approved,5.29900000,4.76700000,5.82700000,TUSHARE_EXPLICIT,
59b2f98819ee9624680696085edccb9e,2024-06-28,2024-07-01,SH.588000,BUY,751.81505,1000,1000,True,APPROVED,approved,0.74300000,0.59600000,0.89400000,TUSHARE_EXPLICIT,
a8481560893d66f166021b96fc559ae1,2024-07-01,2024-07-02,SH.518880,SELL,-3589.89495,600,600,True,APPROVED,approved,5.30600000,4.76900000,5.82900000,TUSHARE_EXPLICIT,
575bce5f111d83c6e83ef5e938cca73f,2024-07-01,2024-07-02,SH.588000,BUY,3848.30505,5200,5200,True,APPROVED,approved,0.73200000,0.59400000,0.89200000,TUSHARE_EXPLICIT,
a1cd1f8bbc325182f93a0861abc92ab5,2024-07-02,2024-07-03,SH.518880,SELL,-1419.03495,200,200,True,APPROVED,approved,5.34000000,4.77500000,5.83700000,TUSHARE_EXPLICIT,
bd41929b31a84b685f656086c6c9c2f4,2024-07-02,2024-07-03,SH.588000,BUY,639.36505,800,800,True,APPROVED,approved,0.73400000,0.58600000,0.87800000,TUSHARE_EXPLICIT,
a6b5d055d9683dc666b68257bd2df43d,2024-07-03,2024-07-04,SH.518880,SELL,-4448.87995,800,800,True,APPROVED,approved,5.36500000,4.80600000,5.87400000,TUSHARE_EXPLICIT,
c3d5e5cdd0f74a3ca297d2026a6745f9,2024-07-03,2024-07-04,SH.588000,BUY,4592.02005,6300,6300,True,APPROVED,approved,0.72300000,0.58700000,0.88100000,TUSHARE_EXPLICIT,
479b10b5ca8d71fe167e2ca23de05ec5,2024-07-04,2024-07-05,SH.588000,SELL,-2018.2547379103287700051116,2700,2700,True,APPROVED,approved,0.73100000,0.57800000,0.86800000,TUSHARE_EXPLICIT,
8cc7ce7fd19820e0a43e65882b46e9d9,2024-07-04,2024-07-05,SH.518880,BUY,1267.6648379103287700051116,200,200,True,APPROVED,approved,5.38100000,4.82900000,5.90200000,TUSHARE_EXPLICIT,
ece08994a5f383a31f2d3378b7c74d2e,2024-07-05,2024-07-08,SH.518880,SELL,-1818.95495,300,300,True,APPROVED,approved,5.38400000,4.84300000,5.91900000,TUSHARE_EXPLICIT,
6e31b9f6e17d4521f683a2ebc8c28724,2024-07-05,2024-07-08,SH.588000,BUY,2350.64505,3200,3200,True,APPROVED,approved,0.72400000,0.58500000,0.87700000,TUSHARE_EXPLICIT,
0957aa35565e76671b0e8218036bc943,2024-07-08,2024-07-09,SH.588000,SELL,-6767.85995,9100,9100,True,APPROVED,approved,0.74200000,0.57900000,0.86900000,TUSHARE_EXPLICIT,
a2700fb2c53587f7bddb596ba089d3e9,2024-07-08,2024-07-09,SH.518880,BUY,5675.34005,1000,1000,True,APPROVED,approved,5.36200000,4.84600000,5.92200000,TUSHARE_EXPLICIT,
24394f07af43fca882ce9bff35694628,2024-07-09,2024-07-10,SH.518880,SELL,-1014.64995,100,100,True,APPROVED,approved,5.39700000,4.82600000,5.89800000,TUSHARE_EXPLICIT,
e2a4c2d0eac4e40eb153059403c2abda,2024-07-09,2024-07-10,SH.588000,BUY,944.45005,1200,1200,True,APPROVED,approved,0.74300000,0.59400000,0.89000000,TUSHARE_EXPLICIT,
7e8f006ec15e26587f8dca177ee7e2cd,2024-07-10,2024-07-11,SH.588000,SELL,-1838.86495,2400,2400,True,APPROVED,approved,0.75100000,0.59400000,0.89200000,TUSHARE_EXPLICIT,
dc420eb6afd3db0011d22d55a6c866a4,2024-07-10,2024-07-11,SH.518880,BUY,764.13505,100,100,True,APPROVED,approved,5.41700000,4.85700000,5.93700000,TUSHARE_EXPLICIT,
80a359f8ebe1d08ba0f7d821d305b961,2024-07-11,2024-07-12,SH.518880,SELL,-829.94495,100,100,True,APPROVED,approved,5.44600000,4.87500000,5.95900000,TUSHARE_EXPLICIT,
9f533f679db969aceeb0cffcb7943c05,2024-07-11,2024-07-12,SH.588000,BUY,706.05505,900,900,True,APPROVED,approved,0.75200000,0.60100000,0.90100000,TUSHARE_EXPLICIT,
ecd469ada78fce282fc7bee87c3d6f44,2024-07-12,2024-07-15,SH.518880,SELL,-1181.40495,200,200,True,APPROVED,approved,5.44200000,4.90100000,5.99100000,TUSHARE_EXPLICIT,
dc0f08f02dcd23bd48891f81ba2b6fe4,2024-07-12,2024-07-15,SH.588000,BUY,1186.39505,1500,1500,True,APPROVED,approved,0.74800000,0.60200000,0.90200000,TUSHARE_EXPLICIT,
3a8fdfe0886ec4953141e494598303c6,2024-07-15,2024-07-16,SH.588000,SELL,-2867.99495,3700,3700,True,APPROVED,approved,0.76400000,0.59800000,0.89800000,TUSHARE_EXPLICIT,
cd391a91fb7fae48cecfd7ca33294ce2,2024-07-15,2024-07-16,SH.518880,BUY,1355.90505,200,200,True,APPROVED,approved,5.50500000,4.89800000,5.98600000,TUSHARE_EXPLICIT,
a3bb710a47c448d86d9f70a909a8307a,2024-07-16,2024-07-17,SH.518880,SELL,-3499.40495,600,600,True,APPROVED,approved,5.57600000,4.95500000,6.05600000,TUSHARE_EXPLICIT,
9f2fa2af74ef3f850bb0ad3941354ce2,2024-07-16,2024-07-17,SH.588000,BUY,3234.59505,4200,4200,True,APPROVED,approved,0.76200000,0.61100000,0.91700000,TUSHARE_EXPLICIT,
9321186e72e9acd65ab7307e7423f933,2024-07-17,2024-07-18,SH.588000,SELL,-2384.05995,3100,3100,True,APPROVED,approved,0.76900000,0.61000000,0.91400000,TUSHARE_EXPLICIT,
713be8d1678b178cc54f08de866caaa0,2024-07-17,2024-07-18,SH.518880,BUY,1856.24005,300,300,True,APPROVED,approved,5.57300000,5.01800000,6.13400000,TUSHARE_EXPLICIT,
9d1f0ff02f2426c5fa54873d565d171c,2024-07-18,2024-07-19,SH.588000,SELL,-10372.28495,13200,13200,True,APPROVED,approved,0.78400000,0.61500000,0.92300000,TUSHARE_EXPLICIT,
c014d91657faf04d9393466133ff8933,2024-07-18,2024-07-19,SH.518880,BUY,10865.71505,2000,2000,True,APPROVED,approved,5.42500000,5.01600000,6.13000000,TUSHARE_EXPLICIT,
011b21d346cfbaea4c14b10887de3d82,2024-07-19,2024-07-22,SH.588000,SELL,-1146.96995,1400,1400,True,APPROVED,approved,0.78700000,0.62700000,0.94100000,TUSHARE_EXPLICIT,
8581017bbf3765164b4136a72b8358df,2024-07-19,2024-07-22,SH.518880,BUY,972.13005,100,100,True,APPROVED,approved,5.42100000,4.88300000,5.96800000,TUSHARE_EXPLICIT,
f6d17e8c05e6f7fbd25a1267101875cf,2024-07-22,2024-07-23,SH.518880,SELL,-6415.95495,1100,1100,True,APPROVED,approved,5.39400000,4.87900000,5.96300000,TUSHARE_EXPLICIT,
1b2f4fb1992f45664a17b05f75eecef6,2024-07-22,2024-07-23,SH.588000,BUY,8815.04505,11600,11600,True,APPROVED,approved,0.75600000,0.63000000,0.94400000,TUSHARE_EXPLICIT,
ad551e73a5304cfb8699e6953fcb739a,2024-07-23,2024-07-24,SH.518880,SELL,-6396.65995,1100,1100,True,APPROVED,approved,5.46500000,4.85500000,5.93300000,TUSHARE_EXPLICIT,
96505c2308d30919867ca3e11999db49,2024-07-23,2024-07-24,SH.588000,BUY,5939.34005,7900,7900,True,APPROVED,approved,0.74600000,0.60500000,0.90700000,TUSHARE_EXPLICIT,
9781dd66118d92ff0f3d7d428d6bbf16,2024-07-24,2024-07-25,SH.588000,SELL,-5708.92995,7600,7600,True,APPROVED,approved,0.74800000,0.59700000,0.89500000,TUSHARE_EXPLICIT,
e6c7785acdbe4b2d70cf98bf0a88285c,2024-07-24,2024-07-25,SH.518880,BUY,6360.97005,1100,1100,True,APPROVED,approved,5.32700000,4.91900000,6.01200000,TUSHARE_EXPLICIT,
1ba7f743c45cf7bec2cd36b59f6661d0,2024-07-25,2024-07-26,SH.588000,SELL,-801.93495,1000,1000,True,APPROVED,approved,0.75300000,0.59800000,0.89800000,TUSHARE_EXPLICIT,
